"Title","Url","Date","Content","Category"
"The Snake vs. the Electric Fence","http://urbanlegends.about.com/od/manmadewonders/ss/Crooked-House-Pictures.htm","2016-08-23 06:55:52","  Description: Viral images / Text Circulating since: July 2005 Status: Authentic photos / Mislabeled
  Example #1: Forwarded email contributed by Todd S., July 22, 2005:
  Subject: Snake Caught in the Fence
  The photos below are from the ExxonMobile compound in Luanda - Angola, Africa. You will notice from the insulators in the first photo this is an electrified fence. I do not think you will wonder why they need an electric fence.
  Example #2: Forwarded email contributed by Julie L., July 28, 2005:
  Subject: Holy Shizzle!
  A rock python caught under an electric fence on a game farm in South Africa. The snake was too big to fit under the electric fence, got shocked and got just a little angry!
  Example #3: Email contributed by Kristina W., August 2, 2005:
  Fw: Electric Fence
  You own a sheep ranch and you have lost several animals over time to snakes. So you install an electric fence, and you are hoping that it will work. On this morning, you do your patrol out around the perimeter of your property, and lo and behold, you find this!!! The snake has tried to get through the electric fence and then became stuck under the fence when the electric current nailed him. Bewildered, he attacks the source of his pain.
  Example #4: Forwarded email contributed by Mary B., August 22, 2005:
  Read story first!!!
  A sheep farmer was puzzled at the disappearance of sheep on his farm. After a few weeks of sheep disappearing the farmer decided to put up an electric fence. This is what he found!
  Example #5: Forwarded email contributed by Barbara W., September 14, 2005:
  Hello,
  We were clearing our land near the creek bed that is close to our house near the golf course. We were having some problems with neighberhood dogs coming up missing so we figured a coyote was to blame. We installed an electric fence to shock the coyote into leaving.
  Needless to say when I heard Pam scream I knew that she had seen a snake (by the sound of her scream). I too felt like screaming when I run up and saw this sight.
  Glad we put in the electric fence. At least we discovered what has been happening to all the dogs.
  Thought you might like to see what's been eating them.
  Have a good weekend.
  Phil
  Example #6: Forwarded email contributed by Jennifer W., October 31, 2005:
  Thought everyone might be interested in these photos of a snake caught on an electric fence on a sheep & cattle station near the NSW town of Nyngan....
  Some tourists on holidays came across the snake caught in an electric fence, being continually shocked, and getting very angry!
  The group wondering what to do, decided to divert the current, cut the wire AND let the snake go! (Thinking this was the humane thing to do).
  When the property owner found out he went ballistic, besides being upset about his fence, the snake had been eating lambs in the area, and he'd been trying to track it for ages. He did not appreciate the help ! Australians are used to a big snake or two, but wait till you see this old fella !
  Example #7: Forwarded email contributed by Mike H., November 17, 2005:
  Subject: FW: Electric Fence
  This is scary!!!
  An Australian sheep farmer was puzzled at the disappearance of sheep on his farm. After a few weeks of sheep disappearing the farmer decided to put up electric fence. This is what he found!..........
  Analysis: Of the seven different captions that have accompanied the preceding images on their email rounds since July 2005, only one correctly identifies their place of origin: a game farm in South Africa. To be specific, the snapshots were taken at the Silent Valley Game Ranch in the Limpopo Province.
  The various stories people have told in forwarded emails containing the photos are a good illustration of how folklore works -- in the absence of facts, people make up something that sounds good. And other people hear it or read it, believe it, and pass it along. And you wondered why urban legends exist?
  As stated on the ranch's website, the snake in the photos is four-meter-long rock python ( Python sebae ) which, shortly before its death, had swallowed not a sheep, nor a dog, but a full-grown female impala, making its body too fat to squeeze under the electric fence without touching it.
  Further reading:
  The 'Python Bites Fence' Photo Science Blogs, 11 November 2008
  How to Repel Snakes with Electric Fences eHow.com
  Last updated 10/31/15
","Photo Hoaxes & Viral Images"
"Home Security Signs","http://urbanlegends.about.com/od/barackobama/ss/welcome_to_kenya_sign.htm","2016-01-24 08:48:30","  By David Beaudrie
  You’ve undoubtedly driven by a house before that had a big sign in the front yard stating there is a security system there. However, despite what the sign said, there may or may not be an actual security system in place. Security systems work as a deterrent when a potential intruder knows that there is one present. This is why most systems include one or more signs as part of their package. Some people utilize security signs even when they don’t have a system as a way of keeping intruders at bay for less money than a security system entails. There are advantages and disadvantages to doing this.
  It is in a thief’s best interests to pick the easiest targets possible. Houses with security systems are typically not worth the trouble for house thieves unless there is something specific in the house they are targeting that makes the house worth the risk. Placing a sign in your front lawn or by your front door advertising a home security system will usually make an intruder think twice about trespassing onto your property.
  continue reading below our video
  How to Make a Space Feel Brighter
  Security systems often cost hundreds of dollars, while a quality sign could run you less than five dollars.
  Relying on a sign as your main source of home protection is a risky proposition. The sign is only effective if a potential home intruder believes it is genuine. Some companies sell fake home security signs, and the signs are often recognized by experienced burglars. Therefore, security signs that advertise generic systems and lack a brand identity are more likely to be perceived as fake. Once that happens, the sign is useless.
  While a security sign does work as a deterrent, it also alerts a thief that a system is present if he decides to go through with the break-in anyway. This means he is less likely to be caught by surprise by an alarm activating. If a thief is familiar with particular types of security systems , the sign lets him know what he can expect once he tries entering the home.
  If you have an actual home security system, get signs from that security company. The sign should have the brand name and logo of the security company on it. Ideally, the company’s reputation helps keep potential burglars away from your home. Some companies provide you with multiple signs to put around the perimeter of your house. Make sure you have one posted by your front door, and at any other major entrance into the house. If you want signs that are more subtle, tape a smaller home security symbol in the window closest to your front door. However, the sign is not a deterrent if it is too hard to see.
  If you are using a sign when you don’t have an actual security system, choose your sign carefully. Generic signs are often easy to spot. See if any local security companies will actually sell you a sign. This is unlikely if you are not actually buying a security system, but it doesn’t hurt to ask. Your sign placement remains the same. Make sure the signs are well-lit at night so that they are easily seen from a distance.
  Security signs are an effective deterrent, but they work better when they are part of a comprehensive home security plan . If you are relying on a sign without a system to back it up, it is even more imperative that you have effective exterior lighting and are diligent about locking all your doors and windows. No security system is a replacement for good habits. However, a security system can protect you from the occasional mistake, such as accidentally leaving a door unlocked. A security sign does not afford you that luxury.
","Photo Hoaxes & Viral Images"
"Space Shuttle Challenger","http://history1900s.about.com/od/photographs/ig/Space-Shuttle-Challenger/","2017-01-13 14:51:40","","Photo Hoaxes & Viral Images"
"Dressing Up as Someone of a Different Race for Halloween","http://urbanlegends.about.com/od/fashion/ss/Sexy-Ebola-Nurse-Costume.htm","2016-09-30 14:10:21","  By Nadra Kareem Nittle
  Hell used to be biggest the inspiration for Halloween costumes . But these days dressing up as a ghost, goblin or zombie is unlikely to win a Halloween reveler many kudos. That’s because popular culture has replaced the underworld as the most influential source of Halloween costumes. With people of color more prominent in pop culture than ever before, some costume lovers face a dilemma: Is it all right to dress up as someone of a different race for Halloween?
  The answer to that question depends on the costume you’ve chosen and your presentation of it, not to mention the person you’ve decided to duplicate for the occasion. Following the tips below will lower the odds that you’ll make a racial gaffe if you dress up as a person of another race for Halloween.
  Under no circumstances is it okay to dress up as a Mexican, black guy or Asian dude for Halloween. A racial group does not make for an appropriate costume, and any desire to dress up as a generic minority for Halloween is a pretty good indicator that you’ve bought into stereotypes about the group in question.
  To raise awareness about this issue, Ohio University group Students Teaching About Racism in Society launched a campaign called 'We're a culture, not a costume.'
  Instead of dressing up as a generic racial group for Halloween, choose a particular individual to dress up as, preferably one who’s known for suiting up in certain ensembles. Golfer Tiger Woods often wears red polo shirts and black pants while competing. Throw on such an outfit and walk around with a golf club in hand, and many people will pick up on the fact that you’re Mr. Woods for Halloween. Suiting up as any athlete who wears a jersey is one way to be easily identifiable. Most basketball fans know that Steph Curry is No. 30.
  Of course, your costume needn’t be relegated to the sports world. With his trademark sequined glove and red leather jacket, Michael Jackson is an instantly recognizable costume.
  Avoid blackface like the plague when dressing up as a person of a different race for Halloween. Recognize that many African Americans consider blackface to be as offensive as the N-word. If you’re choosing to go as a minority celebrity who wears attire that’s recognizable to the masses, there’s no need to darken your skin.
  The same goes for taping your eyes back to appear Asian . Instead, choose to go as a highly recognizable Asian figure for Halloween, such as buddy team Harold and Kumar in their orange jumpsuits from the “Guantanamo Bay” film or the Japanese schoolgirl Gogo Yubari, who handled a meteor hammer in “Kill Bill.”
  On Halloween, you should also reconsider throwing on an Afro wig. While natural hair has made a comeback in the black community, most African Americans today don’t sport 1970s style Afros, so unless you’re dressing up as Dolemite or another blaxploitation hero from that era, you should question the need to rock a faux Afro for Halloween. On the other hand, if your costume for Halloween is Bob Marley , you’re a lot less likely to offend people by donning a dreadlock wig, as locks were a staple of his look. But even in this case, it's wise to exercise caution. Some people may still view such wigs as a mockery of natural black hairstyles.
  You can avoid making many of the racial gaffes that befall Halloween celebrants by simply wearing a mask. A mask will remove any temptation to use blackface, tape back your eyes or make similar racially offensive moves. A variety of manufacturers offer masks of President Barack Obama, Michael Jackson and other famous people of color.
  Some costumes are just asking for trouble. Avoid politically incorrect costumes that fuel racial stereotypes . People of color aren’t likely to appreciate a white person dressing up as Aunt Jemima , a Muslim terrorist or an “illegal alien.” Question your motivation for wanting to wear a Halloween costume that’s likely to be regarded as racist. It may seem like a funny idea to you but will feel like a slap in the face to the communities mocked by the costume.
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_sneaky_shark.htm","","  By David Emery
  Description: Emailed image Circulating since: August 2007 Status: Fake (see details below)
  Example: Email contributed by Peter K., Aug. 20, 2007:
  
  
  The story isn't, in fact, true, nor do we know who authored it. Later variants include minor revisions, such as the correction of the spelling of 'scoober' (to 'scuba') and the bowdlerization of the phrase 'absolutely shitting himself' (to 'absolutely emptying his bowels').
  The image that inspired this work of fiction is a collage created by Worth1000.com member R. J. Mataleone for a Photoshop contest on the theme ' Vacation Bloopers .' Nicely done.
  See also:
  Shark Attacks Helicopter! Photo purporting to show a great white shark lunging out of the water to attack a scuba diver dangling from a helicopter ladder.
  Are Vending Machines Deadlier than Sharks? Vending machines kill, sharks don't, according to a July 4, 2003 Reuters headline.
  Piranha on Steroids Emailed pictures of fishermen holding a large fish with a mouthful of razor-sharp teeth, variously captioned: 'Piranha on Steroids' or 'World Record Piranha.'
  Sources and further reading:
  Last updated: 09/20/07
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_snake_fishing.htm","","  Description: Viral image Circulating since: 2005 Status: Mislabeled
  Example: Email contributed by Sean D., April 24, 2007:
  
  Sources and further reading:
  Olive Python Currumbin Wildlife Sanctuary
  A Snake Could Eat Your Pet AAP, 29 November 2006
  Last updated: 05/10/07
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_snakes_in_potted_plant.htm","","  Description: Viral images, text Circulating since: June 2006 Status: Undetermined
  Example: Email contributed by Carole, July 16, 2006:
  Subject: Fwd: Warning to plant lovers
  It could happen anywhere............
  I almost had a heart attack this week. My son got me a potted plant for my birthday kept it on my kitchen counter the whole time and this week it was warm enough to plant outside so I took it out to plant tried to get it out of pot with no luck so I wet it really good and the plant came out it was in a decorative glass container with no holes in it and had another pot cut and wedged into the glass pot so after i planted the flower I got a knife to get the plastic pot from the glass one had to wedge a knife around the sides to get it out when I did this something moved I told Ron it looked like a snake, so I called my son out he took the liner out to our surprise low and behold not one snake but two baby copper heads.
  I almost died been upset since then. when we took the plastic pot from the glass one there was a piece of card board up the side of we think that there must have been eggs in the holes of the card board at the growers and when it got hot they must have hatched out. .
  I am sending you pictures. take my advise don't bring plants inside. this could have been really - really bad . This plant was bought at the grocery store. I will not give the name of the store I don't want to ruin there business but will tell you if you ask just don't want to put the name on the news i'm sure it wasn't anything they knew about it's the grower that should be more careful in potting theses plants. I just want to warn you guys not to bring plants inside who know what could be leaking way down under those roots. I am only thankful it was not a plant to be kept inside
  
  
  The snakes pictured in the flower pot above appear to be harmless, garden-variety brown snakes . Still, no one likes finding a snake in their home , harmless or otherwise.
  I should note that there have been media reports over the past few years of people actually being bitten by poisonous snakes in the garden departments of home improvement stores. In April 2004, it happened to a man in Broken Arrow, Oklahoma . A few months later a woman was reportedly bitten by a rattlesnake in an Oro Valley, Arizona Home Depot store . So it's not a far stretch to imagine one of these critters being carried home in a potted plant.
  (A variant of this email states that the photos were taken in Columbus, Mississippi, but we have no way of verifying the accuracy of that claim.)
  More slithery tales:
  The Snake in the House If you think those little green garden snakes are totally harmless, you have another think coming!
  The Snake in the Store 'The woman was shopping for coats at K-Mart and when she put her hand in one of the pockets she felt a sharp prick and noticed blood on her finger...'
  Snake vs. Electric Fence Various tales, some taller than others, accompany shocking images of an unfortunate python who tangled with an electric fence and lost
  Sources and further reading:
  Baby Copperhead (Image) Missouri Conservationist Online
  Last updated: 12/09/11
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"Snake Eats Man","http://urbanlegends.about.com/od/snakes/ss/Snake-Eats-Man.htm","2015-12-13 20:49:21","  Description: Viral images & text Circulating since: 2000 Status: Dubious
  Example #1: Forwarded email contributed by a reader in June 2001:
  Snake... THIS IS FOR REAL!!
  A CREW MEMBER ON A LAND OIL RIG IN AMAZONAS WENT OUT AND TOOK A NAP. YES, A NAP. HE WAS MISSING AND THIS IS WHAT THEY FOUND.
  ANYONE WANT TO GO TO THE AMAZON????
  Example #2: Forwarded email contributed by a reader in January 2001:
  Subject: : Read this before Camping...... in Singapore
  This is scary.
  Ok, this is unbelievable. The story goes that 3 military guys in Singapore were spending the night in the jungle. When they bedded down at night there were 3 of them, when they awoke in the morning there were only 2. The 2 remaining men did not hear or see what happened to their partner during the night. The following photos show a python. They found it nearby. It was having trouble moving...
  Before jumping to the conclusion that whoever captioned the preceding images knew what they were talking about, consider that what you have just read is only one of many variants of the tale in circulation. Each gives a slightly different rundown of events.
  There's another version, otherwise identical to the first, which claims that the incident happened in Venezuela, not Brazil. Still another says it occurred in Nouakchott, Mauritania.
  And another specifies the locale as the Philippines.
  The victim's identity is as variable as the setting. Sometimes the person allegedly swallowed by the snake is described as an oil worker, sometimes as a hunter, sometimes a camper and, in at least one case, a child:
  Apparently, three boys were sleeping in the jungle in South America when the other two woke up, one was missing and a huge snake was laying next to them. You'll see the snake in the first two photo's with the boy inside and the third one is when they cut the snake open to reveal the boy.
  The variant below, contributed by a reader in March 2001, claims it 'really happened' to a hunter camped out in the Brazilian rain forest:
  Unbelievable but true
  Just remember .... things could always be worse.
  Be careful when you go camping.
  This really happened In Brazil...Three Locals went hunting in the forest and did the usual during the day, they went to sleep. When they woke up the next morning, one of the guys was missing...
  The other two searched for their missing friend and when they ran across this anaconda with a huge lump..... well they caught the anaconda and took it to town since they feared that their friend was the victim. Surprise: it was!
  He was swallowed in one piece by a 17 FT anaconda. That's not a way anyone wants to go.
  Or it could have really happened to this camper in Palo Duro Canyon, Texas -- a part of the world where, as we all know, everything is larger than life...
  THE STORY IS THESE TWO GUYS WERE CAMPING IN PALO DURO CANYON OR SOUTH AMERICA, MAYBE. ONE OF THE GUYS WOKE UP IN THE MORNING AND HIS BUDDY WAS GONE. HE SENT FOR HELP TO FIND HIM, THEY FOUND THIS SNAKE INSTEAD. PICTURES 1&2 ARE OF THE SNAKE WHEN THEY CAUGHT IT. AND 3 IS WHAT THEY FOUND WHEN THEY CUT THE SNAKE OPEN, THE MISSING BUDDY!!
  A more detailed account of what's supposedly happening in these photographs comes to us via the Weekly World News , a now-defunct U.S. tabloid newspaper renowned for such earth-shattering scoops as ' Ape Gives Birth to Human Baby ' and 'JFK Was Shot to Prevent Him From Revealing Truth About UFOs.'
  According to an article in the July 25, 2000 issue of WWN , the victim was actually Pakistani tourist Amjar Bukhari, who was swallowed by a boa constrictor and spent '12 to 15 horrifying minutes trapped in the serpent's belly before workers at Nairobi National Park [Kenya] sliced open the enormous snake and rescued him.' 'We sliced open the snake's belly and a pair of human legs tumbled out,' one of the rescuers is quoted as saying. 'At first we thought the man was dead — then I saw his foot twitch and we quickly hauled him out.' The story says Bukhari survived, believe it or not, with a couple of fractured ribs and 'minor burns from the snake's stomach acid.' Truth be told, the Weekly World News version of events is no more credible than the narratives circulating online. Historically, the paper's editors exhibited a great fondness for snake-eats-human stories with no evident interest in their veracity. WWN published two such items during the early 1990s, each illustrated with an identical World War II-vintage photograph of a python bulging with freshly consumed prey — and each telling a completely different story. One claimed the victim was a Japanese scientist; the other stated that the snake had swallowed six human babies. What had really happened, as another, unpublished photograph from the same shoot revealed, was that the snake had recently fed upon a small deer.
  Totting up the claims of all these different sources, we have so far been told that the reptile in question is a python, a boa constrictor and an anaconda . Obviously, it can't be all three. My best guess after comparing the viral image with what I could find in reference books is that the snake is a python — not that that lends credibility to any particular version of events. All of these stories were plainly made up after the fact.
  No one seems to know where or when the photos were really taken, let alone who snapped the shutter. We don't even know if all of the snapshots came from the same camera. The first two match up with one another quite well, but the third and fourth are strikingly different in coloration and quality. It's hard to tell for sure if we're even looking at the same snake.
  Photos #3 and #4 could have easily been staged — i.e., snake is cut open, half-digested prey is discarded, man (or boy) crawls into the carcass, picture is taken. The poor quality of the images doesn't help.
  Do snakes ever swallow people whole? Maybe, maybe not. Pythons, boas and anacondas have been known on rare occasions to attack people — even to suffocate and kill them — but there's a dearth of documented cases wherein big snakes consumed human prey.
  Snake attacks, especially when the perpetrator is one of the larger specimens, almost always make headlines. Why have we seen nothing in the papers (apart from the Weekly World News , I mean) about the horrendous event supposedly depicted in these photos?
  I won't attempt to argue that no snake has ever swallowed a person, but it is surely a rare phenomenon. As to whether this well-traveled set of images constitutes proof, I can only venture an opinion: probably not.
  Sources and further reading:
  Man Swallowed Whole by 25-Foot Boa Constrictor & Survives! Weekly World News , 25 July 2000
  Python Reticulatus (Reticulated Python) Univ. of Michigan Zoology website
  Man-Eating Snakes Siar Anthranir Herpetology website (archived)
  Last updated 11/29/15
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_square_watermelon.htm","","  Description: Viral images Circulating since: June 2001 Status: Authentic / True (see details below)
  Example: Email contributed by Hager, Aug. 17, 2007:
  
  A round watermelon can take up a lot of room in a refrigerator and the usually round fruit often sits awkwardly on refrigerator shelves. Smart Japanese Farmers have forced their watermelons to grow into a square shape by inserting the melons into square, tempered glass cases while the fruit is still growing on the vine.
  Analysis: True. News stories about Japanese farmers growing square watermelons in tempered glass boxes began appearing in 2001, though the method had already been around for 20 years or so. Square watermelons have two distinct advantages over the traditional, oblong-shaped varieties, namely they're easier to store and easier to slice. Admiring customers were quoted as saying they couldn't afford the product, however, which sold at the time for at least twice what a normal watermelon would cost. The British supermarket chain Tesco announced in 2006 that it had developed its own version of the square watermelon which it expected to sell at a much more reasonable price. The product is also being grown experimentally in the U.S. For adventurous home gardeners, a recent issue of the Lansing State Journal featured instructions for growing your own square watermelons using rectangular cinder blocks as molds.
  Sources and further reading:
  Square Fruit Stuns Japanese Shoppers BBC News, 15 June 2001
  Japan Corners the Market on Square Fruit CNN, 15 June 2001
  Square Melons on the Way Daily Mail , 3 August 2006
  Grow a Square Watermelon Lansing State Journal , 10 August 2007
  Last updated: 09/03/07
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_kalat_statue.htm","","  Description: Forwarded email w/photos Circulating since: Feb. 2004 Status:  Partly true Analysis: See last page
  Example: Email contributed by Karen, Feb. 7, 2004:
  Subject: Fw: IRAQI MEMORIAL
  This picture of the statue below was made by an Iraqi artist named Kalat, who for years was forced by Saddam Hussein to make the many hundreds of bronze busts of Saddam that dotted Baghdad. This artist was so grateful that the Americans liberated his country, he melted 3 of the fallen Saddam heads and made a memorial statue dedicated to the American soldiers and their fallen comrades. Kalat worked on this night and day for several months.
  To the left of the kneeling soldier is a small Iraqi girl giving the soldier comfort as he mourns the loss of his comrade in arms. It is currently on display outside the palace that is now home to the 4th Infantry division. It will eventually be shipped and shown at the memorial museum in Fort Hood, Texas.
  
  Next page > Next Photo > Page 1 , 2 , Analysis
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_strange_boat.htm","","  Description: Emailed images Circulating since: October 2006 Status: Authentic Analysis: See comments
  Email example contributed by M. McIntosh, 5 November 2006:
  Next page > Part 2: More Photos > Page 1 , 2 , 3
","Photo Hoaxes & Viral Images"
"Two Moons on August 27? Mars Spectacular Hoax","http://urbanlegends.about.com/od/errata/a/two-moons.htm","2017-01-06 00:14:49","  By David Emery
  Description: Viral text / Hoax Circulating since: 2003 Status: Outdated / False
  A recurring online rumor claims that Aug. 27 of a given year will bring 'the closest encounter between Mars and Earth in recorded history,' during which, supposedly, Mars will appear as large as the full moon and it will look like there are two moons in the night sky.
  It's nonsense. Mars is never close enough to earth to appear as large as the full moon, astronomers tell us . It's true that an event kinda-sorta similar to this occurred on August 27, 2003, as Mars was closer to the Earth than it had been for almost 60,000 years. NASA says it won't be that close again until the year 2287. However, there are recurring close approaches about every 26 months, and so the late August date won't be valid for most close approaches in your lifetime.
  During the Mars close approach on July 31, 2018, it will appear  arger than it did on the May 30, 2016, close approach. But with your naked eye it won't look much larger than normal.
  continue reading below our video
  Highest Paid Female Actors Ever
  It will still be a bright, non-twinkling star, not a moon. With a telescope or strong binoculars, you will be able to see it is disc-shaped.
  FW: TWO MOONS MARK YOUR CALENDARS FOR THIS
  ** Two moon on 27 August ***
  27th Aug the Whole World is waiting for.............
  Planet Mars will be the brightest in the night sky Starting August.
  It will look as large as the full moon to the naked Eye. This will happen On Aug. 27 when Mars comes within 34.65M miles of earth. Be sure to watch The sky on Aug. 27 12:30 am. It will look like the earth has 2 moons. The Next time Mars may come this close is in 2287.
  Share this with your friends as NO ONE ALIVE TODAY Will ever see it again.
  12:30 Aug 27th you will see two moons in the sky, but only one will be the moon. The other will be Mars. It won't happen again until 2287. No one alive today has ever witnessed this happening.
  August 27th at 12:30 am u can see Mars and this isnt happening again until 2287.. need someone to watch this with
  You can't keep a good rumor down. These claims were semi-accurate when they first began circulating in the summer of 2003 . They were outdated by the time they went around again in 2005, however, and just plain false when they appeared in 2008 under the header 'Two Moons on August 27,' and yet again in 2009, 2010, 2011, 2015, 2016, etc., as a PowerPoint slide show entitled 'Mars Spectacular.'
  How many times can a 'once in a lifetime' event occur? Well, just once. On Aug. 27, 2003, the oscillating orbits of Mars and Earth did, in fact, bring the two planets closer together than at any other time during the past 50,000 years. And although Mars never actually appeared 'as large as the full moon to the naked eye' — not even close (and not even possible) — it was indeed, for a rare few days in 2003, among the brightest objects in the night sky.
  In the July 31, 2018 event, Mars will still be 35.8 million miles away from Earth. In 2003 it was less than 35 million miles from Earth. Check the NASA Mars Close Approach page for coverage of upcoming close approaches. These can be a good excuse to buy a telescope and plan a vacation to a place with clear night skies.
  NASA plans its Mars missions to launch about every two years so they will arrive at Mars during one of these close approaches. By doing so, they save millions of miles of travel time.
  The orbits of the Earth, Mars, and other planets are not circular, they are oblong, and each orbits the sun in a different period of time. For Earth, that is 365 days (a year). Mars takes about 687 Earth days to circle the sun. Earth passes by Mars about once a year, but some years that is when Mars is farther away from the center of the solar system (the Sun) and other years it is when Mars is closer to the Sun, and therefore to the Earth.
  But, again, at no time is Mars so large that you would think it is another Moon.
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_texas_tornado.htm","","  Description: Viral image / Hoax Circulating since: April 2008 (this version) Status: FAKE (see details below)
  Example: Email contributed by Ray H., May 7, 2008:
  
  Analysis: The above image was manipulated to combine two different photos, one of an oil rig (origin unknown), the other of a nighttime waterspout illuminated by a lightning stroke over Lake Okeechobee, Florida, taken by amateur photographer Fred Smith on June 15, 1993 ( see original ). The latter has circulated for several years along with various false descriptions, including one claiming the twister was photographed near The Villages, Florida in 2007, and another claiming the picture was taken in Sedalia, Missouri in March 2006. Most recently it was incorrectly identified as a tornado that touched down in Pisgah, Alabama in February 2008. Where will it (not) strike next?
  Sources and further reading:
  Fred's Lightning / Tornado Photo WeatherMatrix Blog, 26 April 2006
  Weather Photos: Fact or Fiction WeatherMatrix Blog, 25 April 2006
  False Picture of Pisgah Tornado Circulating WHNT-TV News (Huntsville, Alabama), 13 February 2008
  Last updated: 06/02/14
","Photo Hoaxes & Viral Images"
"The Biggest Rattlesnake in Texas","http://urbanlegends.about.com/od/snakes/fl/The-Biggest-Rattlesnake-in-Texas.htm","2015-10-04 18:03:59","  By David Emery
  Synopsis: Found circulating via forwarded email, here is a viral image of what appears to be a giant rattlesnake killed in Texas, allegedly measuring 9 feet, 1 inch in length and weighing 97 pounds.
  Description: Viral image Circulating since: 2005 Status: Unknown
  Example:
  Fw: 'BIG' Texas Rattle Snake Next time you're out in the tall grass, remember this one. This snake was recently found at the J & S Quik Mart located just south of RR 3014 Turnoff on Highway 281 south of Tow, Texas. [That's just west of Burnett, Texas]
  9 feet, 1 inch - 97 lbs. A reminder that these creatures are actually out there and no matter what you believe, sometimes they should get not only prescriptive rights to be there, but the full right of way. And here's how to cook 'em ... DEEP-FRIED RATTLESNAKE 1 medium-sized rattlesnake (3-4 lbs.), cut into steaks 1/2 cup flour 1/4 cup cornmeal 1/4 cup cracker crumbs 1/2 cup milk 1 egg 1/4 teaspoon garlic powder (not garlic salt) 1 teaspoon salt dash pepper Mix dry ingredients. Whisk milk into beaten egg and use to dip snake steaks. Then coat them with dry ingredients. Fry, uncovered, in 400 degree oil until brown. Yum,Yum!
  continue reading below our video
  Highest Paid Male Actors Ever
  Analysis: Probably — no, surely — a bit of a tall tale. Another version of this same message circulating since 2005 claims the photo above was taken near Fritch, Texas. Yet another version, making the rounds since 2006, says it was taken near Devil's Lake, North Dakota.
  It's a forwarded email. People make this stuff up as they go.
  The reptile in question appears to be a western diamondback rattlesnake ( Crotalus atrox ), which is native to Texas (but not North Dakota) and is popularly known as the 'Texas rattler.' It's venomous and dangerous. You wouldn't want to try to pick one of these up unless it's dead.
  The image itself doesn't appear to have been manipulated, but perspective plays a giant role in the apparent size of the snake. Note how the specimen is being dangled on the edge of a rod. Note how much closer the snake is to the camera lens than the human subject. This causes its relative size to be exaggerated. Either that, or the human in the photo is very tiny little man. Perhaps it's both.
  Let's talk size. A normal snake of this type is usually around 4 feet long. Though the largest specimens of the western diamondback can grow to 6 or 7 feet in length, the size of this one has obviously been exaggerated at '9 feet, 1 inch.' (If true, it would have been the largest western diamondback rattlesnake ever documented.) Texas is full of giant snake stories .
  As to the recipe, I haven't tried it, but it looks to be a pretty good one. People do cook and eat rattlesnakes in some places. Usually the meat is floured or battered and deep-fried, as in the recipe above, but you can also bake it with rosemary and mushrooms if you prefer.
  The main thing to remember if you're cooking rattlesnake is to skin the dang thing first. Otherwise, you're likely to break a tooth.
  Sources and further reading:
  Animal Fact Sheet: Western Diamondback Rattlesnake Arizona-Sonora Desert Museum
  Snake Photo Likely Trick Photography The Courier , 26 February 2013
  About That Giant Dead Rattlesnake Email You Got... Living Alongside Wildlife, 21 July 2009
  Last updated 09/30/15
","Photo Hoaxes & Viral Images"
"Tow Truck Comedy of Errors","http://urbanlegends.about.com/od/mishapsdisasters/ig/Tow-Truck-Comedy-of-Errors/","2016-08-23 06:53:51","","Photo Hoaxes & Viral Images"
"Towboat Mishap","http://urbanlegends.about.com/od/accidentsmishaps/ig/Towboat-Mishap/","2016-08-23 06:34:28","","Photo Hoaxes & Viral Images"
"","https://www.lifewire.com/cool-greeting-cards-on-facebook-2654782","","  Send greeting cards to all your friends right from your Facebook profile with the Cool Greeting Cards application. There are greeting cards of all types on Cool Greetings including cards for birthdays, holidays, parties, relationships, celebrations, friendships and cards with humor, love, sexy, funny and edgy content.
  The cards are professionally done and look great. You can add audio and music to your cards to add a little extra personality.
  There are even sound effects listed on the app that you can use to get a reaction from your cards.
  
  
  
  
  
  
  
  
  
","Photo Hoaxes & Viral Images"
